src,tgt,weight,transmitter,receptor
VC05,URYVR,1,serotonin,ser-1
VC05,VD01,1,serotonin,mod-1
VC05,VD02,1,serotonin,mod-1
VC05,VD03,1,serotonin,mod-1
VC05,VD04,1,serotonin,mod-1
VC05,VD05,1,serotonin,mod-1
VC05,VD06,1,serotonin,mod-1
VC05,VD07,1,serotonin,mod-1
VC05,VD08,1,serotonin,mod-1
VC05,VD09,1,serotonin,mod-1
VC05,VD10,1,serotonin,mod-1
VC05,VD11,1,serotonin,mod-1
VC05,VD12,1,serotonin,mod-1
VC05,VD13,1,serotonin,mod-1
